id,date,store,item,day,year,month,datetime,weekday,weekday_name
11789,2018-03-31,1,14,31,2018,3,2018-03-31,5,Saturday
11790,2018-01-01,2,14,1,2018,1,2018-01-01,0,Monday
11791,2018-01-02,2,14,2,2018,1,2018-01-02,1,Tuesday
11792,2018-01-03,2,14,3,2018,1,2018-01-03,2,Wednesday
11793,2018-01-04,2,14,4,2018,1,2018-01-04,3,Thursday
11794,2018-01-05,2,14,5,2018,1,2018-01-05,4,Friday
11795,2018-01-06,2,14,6,2018,1,2018-01-06,5,Saturday
11796,2018-01-07,2,14,7,2018,1,2018-01-07,6,Sunday
11797,2018-01-08,2,14,8,2018,1,2018-01-08,0,Monday
11798,2018-01-09,2,14,9,2018,1,2018-01-09,1,Tuesday
11799,2018-01-10,2,14,10,2018,1,2018-01-10,2,Wednesday
11800,2018-01-11,2,14,11,2018,1,2018-01-11,3,Thursday
11801,2018-01-12,2,14,12,2018,1,2018-01-12,4,Friday
11802,2018-01-13,2,14,13,2018,1,2018-01-13,5,Saturday
11803,2018-01-14,2,14,14,2018,1,2018-01-14,6,Sunday
11804,2018-01-15,2,14,15,2018,1,2018-01-15,0,Monday
11805,2018-01-16,2,14,16,2018,1,2018-01-16,1,Tuesday
11806,2018-01-17,2,14,17,2018,1,2018-01-17,2,Wednesday
11807,2018-01-18,2,14,18,2018,1,2018-01-18,3,Thursday
11808,2018-01-19,2,14,19,2018,1,2018-01-19,4,Friday
11809,2018-01-20,2,14,20,2018,1,2018-01-20,5,Saturday
11810,2018-01-21,2,14,21,2018,1,2018-01-21,6,Sunday
11811,2018-01-22,2,14,22,2018,1,2018-01-22,0,Monday
11812,2018-01-23,2,14,23,2018,1,2018-01-23,1,Tuesday
11813,2018-01-24,2,14,24,2018,1,2018-01-24,2,Wednesday
11814,2018-01-25,2,14,25,2018,1,2018-01-25,3,Thursday
11815,2018-01-26,2,14,26,2018,1,2018-01-26,4,Friday
11816,2018-01-27,2,14,27,2018,1,2018-01-27,5,Saturday
11817,2018-01-28,2,14,28,2018,1,2018-01-28,6,Sunday
11818,2018-01-29,2,14,29,2018,1,2018-01-29,0,Monday
11819,2018-01-30,2,14,30,2018,1,2018-01-30,1,Tuesday
11820,2018-01-31,2,14,31,2018,1,2018-01-31,2,Wednesday
11821,2018-02-01,2,14,1,2018,2,2018-02-01,3,Thursday
11822,2018-02-02,2,14,2,2018,2,2018-02-02,4,Friday
11823,2018-02-03,2,14,3,2018,2,2018-02-03,5,Saturday
11824,2018-02-04,2,14,4,2018,2,2018-02-04,6,Sunday
11825,2018-02-05,2,14,5,2018,2,2018-02-05,0,Monday
11826,2018-02-06,2,14,6,2018,2,2018-02-06,1,Tuesday
11827,2018-02-07,2,14,7,2018,2,2018-02-07,2,Wednesday
11828,2018-02-08,2,14,8,2018,2,2018-02-08,3,Thursday
11829,2018-02-09,2,14,9,2018,2,2018-02-09,4,Friday
11830,2018-02-10,2,14,10,2018,2,2018-02-10,5,Saturday
11831,2018-02-11,2,14,11,2018,2,2018-02-11,6,Sunday
11832,2018-02-12,2,14,12,2018,2,2018-02-12,0,Monday
11833,2018-02-13,2,14,13,2018,2,2018-02-13,1,Tuesday
11834,2018-02-14,2,14,14,2018,2,2018-02-14,2,Wednesday
11835,2018-02-15,2,14,15,2018,2,2018-02-15,3,Thursday
11836,2018-02-16,2,14,16,2018,2,2018-02-16,4,Friday
11837,2018-02-17,2,14,17,2018,2,2018-02-17,5,Saturday
11838,2018-02-18,2,14,18,2018,2,2018-02-18,6,Sunday
11839,2018-02-19,2,14,19,2018,2,2018-02-19,0,Monday
11840,2018-02-20,2,14,20,2018,2,2018-02-20,1,Tuesday
11841,2018-02-21,2,14,21,2018,2,2018-02-21,2,Wednesday
11842,2018-02-22,2,14,22,2018,2,2018-02-22,3,Thursday
11843,2018-02-23,2,14,23,2018,2,2018-02-23,4,Friday
11844,2018-02-24,2,14,24,2018,2,2018-02-24,5,Saturday
11845,2018-02-25,2,14,25,2018,2,2018-02-25,6,Sunday
11846,2018-02-26,2,14,26,2018,2,2018-02-26,0,Monday
11847,2018-02-27,2,14,27,2018,2,2018-02-27,1,Tuesday
11848,2018-02-28,2,14,28,2018,2,2018-02-28,2,Wednesday
11849,2018-03-01,2,14,1,2018,3,2018-03-01,3,Thursday
11850,2018-03-02,2,14,2,2018,3,2018-03-02,4,Friday
11851,2018-03-03,2,14,3,2018,3,2018-03-03,5,Saturday
11852,2018-03-04,2,14,4,2018,3,2018-03-04,6,Sunday
11853,2018-03-05,2,14,5,2018,3,2018-03-05,0,Monday
11854,2018-03-06,2,14,6,2018,3,2018-03-06,1,Tuesday
11855,2018-03-07,2,14,7,2018,3,2018-03-07,2,Wednesday
11856,2018-03-08,2,14,8,2018,3,2018-03-08,3,Thursday
11857,2018-03-09,2,14,9,2018,3,2018-03-09,4,Friday
11858,2018-03-10,2,14,10,2018,3,2018-03-10,5,Saturday
11859,2018-03-11,2,14,11,2018,3,2018-03-11,6,Sunday
11860,2018-03-12,2,14,12,2018,3,2018-03-12,0,Monday
11861,2018-03-13,2,14,13,2018,3,2018-03-13,1,Tuesday
11862,2018-03-14,2,14,14,2018,3,2018-03-14,2,Wednesday
11863,2018-03-15,2,14,15,2018,3,2018-03-15,3,Thursday
11864,2018-03-16,2,14,16,2018,3,2018-03-16,4,Friday
11865,2018-03-17,2,14,17,2018,3,2018-03-17,5,Saturday
11866,2018-03-18,2,14,18,2018,3,2018-03-18,6,Sunday
11867,2018-03-19,2,14,19,2018,3,2018-03-19,0,Monday
11868,2018-03-20,2,14,20,2018,3,2018-03-20,1,Tuesday
11869,2018-03-21,2,14,21,2018,3,2018-03-21,2,Wednesday
11870,2018-03-22,2,14,22,2018,3,2018-03-22,3,Thursday
11871,2018-03-23,2,14,23,2018,3,2018-03-23,4,Friday
11872,2018-03-24,2,14,24,2018,3,2018-03-24,5,Saturday
11873,2018-03-25,2,14,25,2018,3,2018-03-25,6,Sunday
11874,2018-03-26,2,14,26,2018,3,2018-03-26,0,Monday
11875,2018-03-27,2,14,27,2018,3,2018-03-27,1,Tuesday
11876,2018-03-28,2,14,28,2018,3,2018-03-28,2,Wednesday
11877,2018-03-29,2,14,29,2018,3,2018-03-29,3,Thursday
11878,2018-03-30,2,14,30,2018,3,2018-03-30,4,Friday
11879,2018-03-31,2,14,31,2018,3,2018-03-31,5,Saturday
11880,2018-01-01,3,14,1,2018,1,2018-01-01,0,Monday
11881,2018-01-02,3,14,2,2018,1,2018-01-02,1,Tuesday
11882,2018-01-03,3,14,3,2018,1,2018-01-03,2,Wednesday
11883,2018-01-04,3,14,4,2018,1,2018-01-04,3,Thursday
11884,2018-01-05,3,14,5,2018,1,2018-01-05,4,Friday
11885,2018-01-06,3,14,6,2018,1,2018-01-06,5,Saturday
11886,2018-01-07,3,14,7,2018,1,2018-01-07,6,Sunday
11887,2018-01-08,3,14,8,2018,1,2018-01-08,0,Monday
11888,2018-01-09,3,14,9,2018,1,2018-01-09,1,Tuesday
11889,2018-01-10,3,14,10,2018,1,2018-01-10,2,Wednesday
11890,2018-01-11,3,14,11,2018,1,2018-01-11,3,Thursday
11891,2018-01-12,3,14,12,2018,1,2018-01-12,4,Friday
11892,2018-01-13,3,14,13,2018,1,2018-01-13,5,Saturday
11893,2018-01-14,3,14,14,2018,1,2018-01-14,6,Sunday
11894,2018-01-15,3,14,15,2018,1,2018-01-15,0,Monday
11895,2018-01-16,3,14,16,2018,1,2018-01-16,1,Tuesday
11896,2018-01-17,3,14,17,2018,1,2018-01-17,2,Wednesday
11897,2018-01-18,3,14,18,2018,1,2018-01-18,3,Thursday
11898,2018-01-19,3,14,19,2018,1,2018-01-19,4,Friday
11899,2018-01-20,3,14,20,2018,1,2018-01-20,5,Saturday
11900,2018-01-21,3,14,21,2018,1,2018-01-21,6,Sunday
11901,2018-01-22,3,14,22,2018,1,2018-01-22,0,Monday
11902,2018-01-23,3,14,23,2018,1,2018-01-23,1,Tuesday
11903,2018-01-24,3,14,24,2018,1,2018-01-24,2,Wednesday
11904,2018-01-25,3,14,25,2018,1,2018-01-25,3,Thursday
11905,2018-01-26,3,14,26,2018,1,2018-01-26,4,Friday
11906,2018-01-27,3,14,27,2018,1,2018-01-27,5,Saturday
11907,2018-01-28,3,14,28,2018,1,2018-01-28,6,Sunday
11908,2018-01-29,3,14,29,2018,1,2018-01-29,0,Monday
11909,2018-01-30,3,14,30,2018,1,2018-01-30,1,Tuesday
11910,2018-01-31,3,14,31,2018,1,2018-01-31,2,Wednesday
11911,2018-02-01,3,14,1,2018,2,2018-02-01,3,Thursday
11912,2018-02-02,3,14,2,2018,2,2018-02-02,4,Friday
11913,2018-02-03,3,14,3,2018,2,2018-02-03,5,Saturday
11914,2018-02-04,3,14,4,2018,2,2018-02-04,6,Sunday
11915,2018-02-05,3,14,5,2018,2,2018-02-05,0,Monday
11916,2018-02-06,3,14,6,2018,2,2018-02-06,1,Tuesday
11917,2018-02-07,3,14,7,2018,2,2018-02-07,2,Wednesday
11918,2018-02-08,3,14,8,2018,2,2018-02-08,3,Thursday
11919,2018-02-09,3,14,9,2018,2,2018-02-09,4,Friday
11920,2018-02-10,3,14,10,2018,2,2018-02-10,5,Saturday
11921,2018-02-11,3,14,11,2018,2,2018-02-11,6,Sunday
11922,2018-02-12,3,14,12,2018,2,2018-02-12,0,Monday
11923,2018-02-13,3,14,13,2018,2,2018-02-13,1,Tuesday
11924,2018-02-14,3,14,14,2018,2,2018-02-14,2,Wednesday
11925,2018-02-15,3,14,15,2018,2,2018-02-15,3,Thursday
11926,2018-02-16,3,14,16,2018,2,2018-02-16,4,Friday
11927,2018-02-17,3,14,17,2018,2,2018-02-17,5,Saturday
11928,2018-02-18,3,14,18,2018,2,2018-02-18,6,Sunday
11929,2018-02-19,3,14,19,2018,2,2018-02-19,0,Monday
11930,2018-02-20,3,14,20,2018,2,2018-02-20,1,Tuesday
11931,2018-02-21,3,14,21,2018,2,2018-02-21,2,Wednesday
11932,2018-02-22,3,14,22,2018,2,2018-02-22,3,Thursday
11933,2018-02-23,3,14,23,2018,2,2018-02-23,4,Friday
11934,2018-02-24,3,14,24,2018,2,2018-02-24,5,Saturday
11935,2018-02-25,3,14,25,2018,2,2018-02-25,6,Sunday
11936,2018-02-26,3,14,26,2018,2,2018-02-26,0,Monday
11937,2018-02-27,3,14,27,2018,2,2018-02-27,1,Tuesday
11938,2018-02-28,3,14,28,2018,2,2018-02-28,2,Wednesday
11939,2018-03-01,3,14,1,2018,3,2018-03-01,3,Thursday
11940,2018-03-02,3,14,2,2018,3,2018-03-02,4,Friday
11941,2018-03-03,3,14,3,2018,3,2018-03-03,5,Saturday
11942,2018-03-04,3,14,4,2018,3,2018-03-04,6,Sunday
11943,2018-03-05,3,14,5,2018,3,2018-03-05,0,Monday
11944,2018-03-06,3,14,6,2018,3,2018-03-06,1,Tuesday
11945,2018-03-07,3,14,7,2018,3,2018-03-07,2,Wednesday
11946,2018-03-08,3,14,8,2018,3,2018-03-08,3,Thursday
11947,2018-03-09,3,14,9,2018,3,2018-03-09,4,Friday
11948,2018-03-10,3,14,10,2018,3,2018-03-10,5,Saturday
11949,2018-03-11,3,14,11,2018,3,2018-03-11,6,Sunday
11950,2018-03-12,3,14,12,2018,3,2018-03-12,0,Monday
11951,2018-03-13,3,14,13,2018,3,2018-03-13,1,Tuesday
11952,2018-03-14,3,14,14,2018,3,2018-03-14,2,Wednesday
11953,2018-03-15,3,14,15,2018,3,2018-03-15,3,Thursday
11954,2018-03-16,3,14,16,2018,3,2018-03-16,4,Friday
11955,2018-03-17,3,14,17,2018,3,2018-03-17,5,Saturday
11956,2018-03-18,3,14,18,2018,3,2018-03-18,6,Sunday
11957,2018-03-19,3,14,19,2018,3,2018-03-19,0,Monday
11958,2018-03-20,3,14,20,2018,3,2018-03-20,1,Tuesday
11959,2018-03-21,3,14,21,2018,3,2018-03-21,2,Wednesday
11960,2018-03-22,3,14,22,2018,3,2018-03-22,3,Thursday
11961,2018-03-23,3,14,23,2018,3,2018-03-23,4,Friday
11962,2018-03-24,3,14,24,2018,3,2018-03-24,5,Saturday
11963,2018-03-25,3,14,25,2018,3,2018-03-25,6,Sunday
11964,2018-03-26,3,14,26,2018,3,2018-03-26,0,Monday
11965,2018-03-27,3,14,27,2018,3,2018-03-27,1,Tuesday
11966,2018-03-28,3,14,28,2018,3,2018-03-28,2,Wednesday
11967,2018-03-29,3,14,29,2018,3,2018-03-29,3,Thursday
11968,2018-03-30,3,14,30,2018,3,2018-03-30,4,Friday
11969,2018-03-31,3,14,31,2018,3,2018-03-31,5,Saturday
11970,2018-01-01,4,14,1,2018,1,2018-01-01,0,Monday
11971,2018-01-02,4,14,2,2018,1,2018-01-02,1,Tuesday
11972,2018-01-03,4,14,3,2018,1,2018-01-03,2,Wednesday
11973,2018-01-04,4,14,4,2018,1,2018-01-04,3,Thursday
11974,2018-01-05,4,14,5,2018,1,2018-01-05,4,Friday
11975,2018-01-06,4,14,6,2018,1,2018-01-06,5,Saturday
11976,2018-01-07,4,14,7,2018,1,2018-01-07,6,Sunday
11977,2018-01-08,4,14,8,2018,1,2018-01-08,0,Monday
11978,2018-01-09,4,14,9,2018,1,2018-01-09,1,Tuesday
11979,2018-01-10,4,14,10,2018,1,2018-01-10,2,Wednesday
11980,2018-01-11,4,14,11,2018,1,2018-01-11,3,Thursday
11981,2018-01-12,4,14,12,2018,1,2018-01-12,4,Friday
11982,2018-01-13,4,14,13,2018,1,2018-01-13,5,Saturday
11983,2018-01-14,4,14,14,2018,1,2018-01-14,6,Sunday
11984,2018-01-15,4,14,15,2018,1,2018-01-15,0,Monday
11985,2018-01-16,4,14,16,2018,1,2018-01-16,1,Tuesday
11986,2018-01-17,4,14,17,2018,1,2018-01-17,2,Wednesday
11987,2018-01-18,4,14,18,2018,1,2018-01-18,3,Thursday
11988,2018-01-19,4,14,19,2018,1,2018-01-19,4,Friday
11989,2018-01-20,4,14,20,2018,1,2018-01-20,5,Saturday
11990,2018-01-21,4,14,21,2018,1,2018-01-21,6,Sunday
11991,2018-01-22,4,14,22,2018,1,2018-01-22,0,Monday
11992,2018-01-23,4,14,23,2018,1,2018-01-23,1,Tuesday
11993,2018-01-24,4,14,24,2018,1,2018-01-24,2,Wednesday
11994,2018-01-25,4,14,25,2018,1,2018-01-25,3,Thursday
11995,2018-01-26,4,14,26,2018,1,2018-01-26,4,Friday
11996,2018-01-27,4,14,27,2018,1,2018-01-27,5,Saturday
11997,2018-01-28,4,14,28,2018,1,2018-01-28,6,Sunday
11998,2018-01-29,4,14,29,2018,1,2018-01-29,0,Monday
11999,2018-01-30,4,14,30,2018,1,2018-01-30,1,Tuesday
12000,2018-01-31,4,14,31,2018,1,2018-01-31,2,Wednesday
12001,2018-02-01,4,14,1,2018,2,2018-02-01,3,Thursday
12002,2018-02-02,4,14,2,2018,2,2018-02-02,4,Friday
12003,2018-02-03,4,14,3,2018,2,2018-02-03,5,Saturday
12004,2018-02-04,4,14,4,2018,2,2018-02-04,6,Sunday
12005,2018-02-05,4,14,5,2018,2,2018-02-05,0,Monday
12006,2018-02-06,4,14,6,2018,2,2018-02-06,1,Tuesday
12007,2018-02-07,4,14,7,2018,2,2018-02-07,2,Wednesday
12008,2018-02-08,4,14,8,2018,2,2018-02-08,3,Thursday
12009,2018-02-09,4,14,9,2018,2,2018-02-09,4,Friday
12010,2018-02-10,4,14,10,2018,2,2018-02-10,5,Saturday
12011,2018-02-11,4,14,11,2018,2,2018-02-11,6,Sunday
12012,2018-02-12,4,14,12,2018,2,2018-02-12,0,Monday
12013,2018-02-13,4,14,13,2018,2,2018-02-13,1,Tuesday
12014,2018-02-14,4,14,14,2018,2,2018-02-14,2,Wednesday
12015,2018-02-15,4,14,15,2018,2,2018-02-15,3,Thursday
12016,2018-02-16,4,14,16,2018,2,2018-02-16,4,Friday
12017,2018-02-17,4,14,17,2018,2,2018-02-17,5,Saturday
12018,2018-02-18,4,14,18,2018,2,2018-02-18,6,Sunday
12019,2018-02-19,4,14,19,2018,2,2018-02-19,0,Monday
12020,2018-02-20,4,14,20,2018,2,2018-02-20,1,Tuesday
12021,2018-02-21,4,14,21,2018,2,2018-02-21,2,Wednesday
12022,2018-02-22,4,14,22,2018,2,2018-02-22,3,Thursday
12023,2018-02-23,4,14,23,2018,2,2018-02-23,4,Friday
12024,2018-02-24,4,14,24,2018,2,2018-02-24,5,Saturday
12025,2018-02-25,4,14,25,2018,2,2018-02-25,6,Sunday
12026,2018-02-26,4,14,26,2018,2,2018-02-26,0,Monday
12027,2018-02-27,4,14,27,2018,2,2018-02-27,1,Tuesday
12028,2018-02-28,4,14,28,2018,2,2018-02-28,2,Wednesday
12029,2018-03-01,4,14,1,2018,3,2018-03-01,3,Thursday
12030,2018-03-02,4,14,2,2018,3,2018-03-02,4,Friday
12031,2018-03-03,4,14,3,2018,3,2018-03-03,5,Saturday
12032,2018-03-04,4,14,4,2018,3,2018-03-04,6,Sunday
12033,2018-03-05,4,14,5,2018,3,2018-03-05,0,Monday
12034,2018-03-06,4,14,6,2018,3,2018-03-06,1,Tuesday
12035,2018-03-07,4,14,7,2018,3,2018-03-07,2,Wednesday
12036,2018-03-08,4,14,8,2018,3,2018-03-08,3,Thursday
12037,2018-03-09,4,14,9,2018,3,2018-03-09,4,Friday
12038,2018-03-10,4,14,10,2018,3,2018-03-10,5,Saturday
12039,2018-03-11,4,14,11,2018,3,2018-03-11,6,Sunday
12040,2018-03-12,4,14,12,2018,3,2018-03-12,0,Monday
12041,2018-03-13,4,14,13,2018,3,2018-03-13,1,Tuesday
12042,2018-03-14,4,14,14,2018,3,2018-03-14,2,Wednesday
12043,2018-03-15,4,14,15,2018,3,2018-03-15,3,Thursday
12044,2018-03-16,4,14,16,2018,3,2018-03-16,4,Friday
12045,2018-03-17,4,14,17,2018,3,2018-03-17,5,Saturday
12046,2018-03-18,4,14,18,2018,3,2018-03-18,6,Sunday
12047,2018-03-19,4,14,19,2018,3,2018-03-19,0,Monday
12048,2018-03-20,4,14,20,2018,3,2018-03-20,1,Tuesday
12049,2018-03-21,4,14,21,2018,3,2018-03-21,2,Wednesday
12050,2018-03-22,4,14,22,2018,3,2018-03-22,3,Thursday
12051,2018-03-23,4,14,23,2018,3,2018-03-23,4,Friday
12052,2018-03-24,4,14,24,2018,3,2018-03-24,5,Saturday
12053,2018-03-25,4,14,25,2018,3,2018-03-25,6,Sunday
12054,2018-03-26,4,14,26,2018,3,2018-03-26,0,Monday
12055,2018-03-27,4,14,27,2018,3,2018-03-27,1,Tuesday
12056,2018-03-28,4,14,28,2018,3,2018-03-28,2,Wednesday
12057,2018-03-29,4,14,29,2018,3,2018-03-29,3,Thursday
12058,2018-03-30,4,14,30,2018,3,2018-03-30,4,Friday
12059,2018-03-31,4,14,31,2018,3,2018-03-31,5,Saturday
12060,2018-01-01,5,14,1,2018,1,2018-01-01,0,Monday
12061,2018-01-02,5,14,2,2018,1,2018-01-02,1,Tuesday
12062,2018-01-03,5,14,3,2018,1,2018-01-03,2,Wednesday
12063,2018-01-04,5,14,4,2018,1,2018-01-04,3,Thursday
12064,2018-01-05,5,14,5,2018,1,2018-01-05,4,Friday
12065,2018-01-06,5,14,6,2018,1,2018-01-06,5,Saturday
12066,2018-01-07,5,14,7,2018,1,2018-01-07,6,Sunday
12067,2018-01-08,5,14,8,2018,1,2018-01-08,0,Monday
12068,2018-01-09,5,14,9,2018,1,2018-01-09,1,Tuesday
12069,2018-01-10,5,14,10,2018,1,2018-01-10,2,Wednesday
12070,2018-01-11,5,14,11,2018,1,2018-01-11,3,Thursday
12071,2018-01-12,5,14,12,2018,1,2018-01-12,4,Friday
12072,2018-01-13,5,14,13,2018,1,2018-01-13,5,Saturday
12073,2018-01-14,5,14,14,2018,1,2018-01-14,6,Sunday
12074,2018-01-15,5,14,15,2018,1,2018-01-15,0,Monday
12075,2018-01-16,5,14,16,2018,1,2018-01-16,1,Tuesday
12076,2018-01-17,5,14,17,2018,1,2018-01-17,2,Wednesday
12077,2018-01-18,5,14,18,2018,1,2018-01-18,3,Thursday
12078,2018-01-19,5,14,19,2018,1,2018-01-19,4,Friday
12079,2018-01-20,5,14,20,2018,1,2018-01-20,5,Saturday
12080,2018-01-21,5,14,21,2018,1,2018-01-21,6,Sunday
12081,2018-01-22,5,14,22,2018,1,2018-01-22,0,Monday
12082,2018-01-23,5,14,23,2018,1,2018-01-23,1,Tuesday
12083,2018-01-24,5,14,24,2018,1,2018-01-24,2,Wednesday
12084,2018-01-25,5,14,25,2018,1,2018-01-25,3,Thursday
12085,2018-01-26,5,14,26,2018,1,2018-01-26,4,Friday
12086,2018-01-27,5,14,27,2018,1,2018-01-27,5,Saturday
12087,2018-01-28,5,14,28,2018,1,2018-01-28,6,Sunday
12088,2018-01-29,5,14,29,2018,1,2018-01-29,0,Monday
12089,2018-01-30,5,14,30,2018,1,2018-01-30,1,Tuesday
12090,2018-01-31,5,14,31,2018,1,2018-01-31,2,Wednesday
12091,2018-02-01,5,14,1,2018,2,2018-02-01,3,Thursday
12092,2018-02-02,5,14,2,2018,2,2018-02-02,4,Friday
12093,2018-02-03,5,14,3,2018,2,2018-02-03,5,Saturday
12094,2018-02-04,5,14,4,2018,2,2018-02-04,6,Sunday
12095,2018-02-05,5,14,5,2018,2,2018-02-05,0,Monday
12096,2018-02-06,5,14,6,2018,2,2018-02-06,1,Tuesday
12097,2018-02-07,5,14,7,2018,2,2018-02-07,2,Wednesday
12098,2018-02-08,5,14,8,2018,2,2018-02-08,3,Thursday
12099,2018-02-09,5,14,9,2018,2,2018-02-09,4,Friday
12100,2018-02-10,5,14,10,2018,2,2018-02-10,5,Saturday
12101,2018-02-11,5,14,11,2018,2,2018-02-11,6,Sunday
12102,2018-02-12,5,14,12,2018,2,2018-02-12,0,Monday
12103,2018-02-13,5,14,13,2018,2,2018-02-13,1,Tuesday
12104,2018-02-14,5,14,14,2018,2,2018-02-14,2,Wednesday
12105,2018-02-15,5,14,15,2018,2,2018-02-15,3,Thursday
12106,2018-02-16,5,14,16,2018,2,2018-02-16,4,Friday
12107,2018-02-17,5,14,17,2018,2,2018-02-17,5,Saturday
12108,2018-02-18,5,14,18,2018,2,2018-02-18,6,Sunday
12109,2018-02-19,5,14,19,2018,2,2018-02-19,0,Monday
12110,2018-02-20,5,14,20,2018,2,2018-02-20,1,Tuesday
12111,2018-02-21,5,14,21,2018,2,2018-02-21,2,Wednesday
12112,2018-02-22,5,14,22,2018,2,2018-02-22,3,Thursday
12113,2018-02-23,5,14,23,2018,2,2018-02-23,4,Friday
12114,2018-02-24,5,14,24,2018,2,2018-02-24,5,Saturday
12115,2018-02-25,5,14,25,2018,2,2018-02-25,6,Sunday
12116,2018-02-26,5,14,26,2018,2,2018-02-26,0,Monday
12117,2018-02-27,5,14,27,2018,2,2018-02-27,1,Tuesday
12118,2018-02-28,5,14,28,2018,2,2018-02-28,2,Wednesday
12119,2018-03-01,5,14,1,2018,3,2018-03-01,3,Thursday
12120,2018-03-02,5,14,2,2018,3,2018-03-02,4,Friday
12121,2018-03-03,5,14,3,2018,3,2018-03-03,5,Saturday
12122,2018-03-04,5,14,4,2018,3,2018-03-04,6,Sunday
12123,2018-03-05,5,14,5,2018,3,2018-03-05,0,Monday
12124,2018-03-06,5,14,6,2018,3,2018-03-06,1,Tuesday
12125,2018-03-07,5,14,7,2018,3,2018-03-07,2,Wednesday
12126,2018-03-08,5,14,8,2018,3,2018-03-08,3,Thursday
12127,2018-03-09,5,14,9,2018,3,2018-03-09,4,Friday
12128,2018-03-10,5,14,10,2018,3,2018-03-10,5,Saturday
12129,2018-03-11,5,14,11,2018,3,2018-03-11,6,Sunday
12130,2018-03-12,5,14,12,2018,3,2018-03-12,0,Monday
12131,2018-03-13,5,14,13,2018,3,2018-03-13,1,Tuesday
12132,2018-03-14,5,14,14,2018,3,2018-03-14,2,Wednesday
12133,2018-03-15,5,14,15,2018,3,2018-03-15,3,Thursday
12134,2018-03-16,5,14,16,2018,3,2018-03-16,4,Friday
12135,2018-03-17,5,14,17,2018,3,2018-03-17,5,Saturday
12136,2018-03-18,5,14,18,2018,3,2018-03-18,6,Sunday
12137,2018-03-19,5,14,19,2018,3,2018-03-19,0,Monday
12138,2018-03-20,5,14,20,2018,3,2018-03-20,1,Tuesday
12139,2018-03-21,5,14,21,2018,3,2018-03-21,2,Wednesday
12140,2018-03-22,5,14,22,2018,3,2018-03-22,3,Thursday
12141,2018-03-23,5,14,23,2018,3,2018-03-23,4,Friday
12142,2018-03-24,5,14,24,2018,3,2018-03-24,5,Saturday
12143,2018-03-25,5,14,25,2018,3,2018-03-25,6,Sunday
12144,2018-03-26,5,14,26,2018,3,2018-03-26,0,Monday
12145,2018-03-27,5,14,27,2018,3,2018-03-27,1,Tuesday
12146,2018-03-28,5,14,28,2018,3,2018-03-28,2,Wednesday
12147,2018-03-29,5,14,29,2018,3,2018-03-29,3,Thursday
12148,2018-03-30,5,14,30,2018,3,2018-03-30,4,Friday
12149,2018-03-31,5,14,31,2018,3,2018-03-31,5,Saturday
12150,2018-01-01,6,14,1,2018,1,2018-01-01,0,Monday
12151,2018-01-02,6,14,2,2018,1,2018-01-02,1,Tuesday
12152,2018-01-03,6,14,3,2018,1,2018-01-03,2,Wednesday
12153,2018-01-04,6,14,4,2018,1,2018-01-04,3,Thursday
12154,2018-01-05,6,14,5,2018,1,2018-01-05,4,Friday
12155,2018-01-06,6,14,6,2018,1,2018-01-06,5,Saturday
12156,2018-01-07,6,14,7,2018,1,2018-01-07,6,Sunday
12157,2018-01-08,6,14,8,2018,1,2018-01-08,0,Monday
12158,2018-01-09,6,14,9,2018,1,2018-01-09,1,Tuesday
12159,2018-01-10,6,14,10,2018,1,2018-01-10,2,Wednesday
12160,2018-01-11,6,14,11,2018,1,2018-01-11,3,Thursday
12161,2018-01-12,6,14,12,2018,1,2018-01-12,4,Friday
12162,2018-01-13,6,14,13,2018,1,2018-01-13,5,Saturday
12163,2018-01-14,6,14,14,2018,1,2018-01-14,6,Sunday
12164,2018-01-15,6,14,15,2018,1,2018-01-15,0,Monday
12165,2018-01-16,6,14,16,2018,1,2018-01-16,1,Tuesday
12166,2018-01-17,6,14,17,2018,1,2018-01-17,2,Wednesday
12167,2018-01-18,6,14,18,2018,1,2018-01-18,3,Thursday
12168,2018-01-19,6,14,19,2018,1,2018-01-19,4,Friday
12169,2018-01-20,6,14,20,2018,1,2018-01-20,5,Saturday
12170,2018-01-21,6,14,21,2018,1,2018-01-21,6,Sunday
12171,2018-01-22,6,14,22,2018,1,2018-01-22,0,Monday
12172,2018-01-23,6,14,23,2018,1,2018-01-23,1,Tuesday
12173,2018-01-24,6,14,24,2018,1,2018-01-24,2,Wednesday
12174,2018-01-25,6,14,25,2018,1,2018-01-25,3,Thursday
12175,2018-01-26,6,14,26,2018,1,2018-01-26,4,Friday
12176,2018-01-27,6,14,27,2018,1,2018-01-27,5,Saturday
12177,2018-01-28,6,14,28,2018,1,2018-01-28,6,Sunday
12178,2018-01-29,6,14,29,2018,1,2018-01-29,0,Monday
12179,2018-01-30,6,14,30,2018,1,2018-01-30,1,Tuesday
12180,2018-01-31,6,14,31,2018,1,2018-01-31,2,Wednesday
12181,2018-02-01,6,14,1,2018,2,2018-02-01,3,Thursday
12182,2018-02-02,6,14,2,2018,2,2018-02-02,4,Friday
12183,2018-02-03,6,14,3,2018,2,2018-02-03,5,Saturday
12184,2018-02-04,6,14,4,2018,2,2018-02-04,6,Sunday
12185,2018-02-05,6,14,5,2018,2,2018-02-05,0,Monday
12186,2018-02-06,6,14,6,2018,2,2018-02-06,1,Tuesday
12187,2018-02-07,6,14,7,2018,2,2018-02-07,2,Wednesday
